location,ds,yhat,yhat_lower,yhat_upper
Brazil,2023-08-02,3032.0970219013307,-21727.84276313818,27993.06569488222
Brazil,2023-08-03,2920.305454368149,-20059.625267225205,29093.511891458416
Brazil,2023-08-04,2803.617023985097,-21318.39291749151,26519.305242766204
Brazil,2023-08-05,2680.2814029909923,-21785.05487519413,25595.02271923339
Brazil,2023-08-06,2619.8843588363566,-21931.605611488794,24714.69669995035
Brazil,2023-08-07,2497.4435362599834,-23446.50702709059,26411.00743086509
Brazil,2023-08-08,2373.732675663203,-22227.454978144408,27412.342711210986
Brazil,2023-08-09,2239.1482699310272,-23732.51650439008,25481.595888130098
Brazil,2023-08-10,2090.3177954539024,-20881.454601338177,26906.13904472212
Brazil,2023-08-11,1939.1707014954654,-22403.91355430294,25627.063103365388
Brazil,2023-08-12,1784.9511509624858,-21887.80950744811,28029.47952833132
Brazil,2023-08-13,1698.1374863103697,-21351.21120281694,25518.70939999689
Brazil,2023-08-14,1554.5099850047,-24953.24890522846,25607.10913441434
Brazil,2023-08-15,1415.4527758087659,-22723.078874850147,24785.30264720855
Brazil,2023-08-16,1271.8045591994965,-20539.58975161641,24406.260734866493
Brazil,2023-08-17,1120.4576799738888,-23464.136411443043,25438.049191798058
Brazil,2023-08-18,973.4269078060067,-21157.5246548069,24627.172505085342
Brazil,2023-08-19,829.86684594944,-22391.322146717153,25371.386827202823
Brazil,2023-08-20,760.0026286036871,-23398.027589655027,23242.38541885606
Brazil,2023-08-21,639.2149300171017,-22600.428503626088,25910.961956644875
Brazil,2023-08-22,528.3644065629022,-25832.260539178948,26001.005117992132
Brazil,2023-08-23,417.66928321411524,-22900.17667473274,24181.093440003056
Brazil,2023-08-24,303.33455090262214,-23920.983948160494,25693.709954229686
Brazil,2023-08-25,196.6529372045129,-23809.7281524621,24608.924689295658
Brazil,2023-08-26,96.05530639372591,-23710.818627681092,24922.90011294263
Brazil,2023-08-27,71.07385845171484,-23309.380385234184,24356.115855171167
Brazil,2023-08-28,-3.5421231800669375,-24661.664738901152,23705.20505970744
Brazil,2023-08-29,-67.47406494546794,-24588.58416380519,24989.517403356316
Brazil,2023-08-30,-130.9328329725031,-24140.506475449303,24338.803075958003
Brazil,2023-08-31,-198.01089593009283,-25417.1576567106,23834.03098000081
Brazil,2023-09-01,-257.56854375909325,-22931.934837468314,23470.526059186574
Brazil,2023-09-02,-311.1770845771666,-25972.53835254147,22816.932372143434
Brazil,2023-09-03,-289.15599987506994,-23453.093465809732,23640.38277674779
Brazil,2023-09-04,-316.4644145351931,-23483.03007533281,25180.595931399803
Brazil,2023-09-05,-514.8305413338476,-25026.270610708623,24109.080592552844
Brazil,2023-09-06,-711.4675377245039,-25127.429683633633,23093.157379524342
Brazil,2023-09-07,-909.8547745763981,-27452.36400939019,23466.66206594018
Brazil,2023-09-08,-1098.1871584873807,-25650.919659070038,20645.03580798281
Brazil,2023-09-09,-1277.3529533767119,-25484.255865744934,22063.810700174956
Brazil,2023-09-10,-1377.008164183721,-26273.0311061405,22779.84500259149
Brazil,2023-09-11,-1521.5065121293314,-25819.468994035084,21439.69874361613
Brazil,2023-09-12,-1649.5995410697747,-27655.324818266647,21964.47166979077
Brazil,2023-09-13,-1770.5924182421481,-24651.70742621606,23321.98408801783
Brazil,2023-09-14,-1887.7558706956002,-24807.89236336885,22511.82404611187
Brazil,2023-09-15,-1989.2726681822987,-25616.02719209755,23873.3728517145
Brazil,2023-09-16,-2076.2392790514887,-27169.332744399442,20945.45735611989
Brazil,2023-09-17,-2078.757376744148,-26877.638105623344,21775.67371931053
Brazil,2023-09-18,-2121.8733226108443,-26327.055867176656,22639.50265125431
Brazil,2023-09-19,-2145.2794900166305,-26381.569899561397,20209.63083179871
Brazil,2023-09-20,-2159.4625754753843,-25804.500190486673,21968.107674327213
Brazil,2023-09-21,-2169.099197506165,-26231.10474579207,20663.56701772072
Brazil,2023-09-22,-2163.97734168835,-27655.268178780312,21427.304613652595
Brazil,2023-09-23,-2146.9647169017853,-26552.277134247262,21661.625889693536
Brazil,2023-09-24,-2050.059422699636,-25176.64257211001,22015.690625355037
Brazil,2023-09-25,-2000.2820435858375,-25122.983719350694,22431.93259224931
Brazil,2023-09-26,-1939.3242681985334,-26540.77908824405,21728.45244115631
Brazil,2023-09-27,-1879.6406219245223,-28548.85149000553,21689.137102050798
Brazil,2023-09-28,-1827.7852258734606,-24207.74648736743,22389.057763659326
Brazil,2023-09-29,-1775.2738758098158,-25511.543703840845,23390.527479495035
Brazil,2023-09-30,-1726.4943127616275,-26272.062029502802,22862.116401589195
Brazil,2023-10-01,-1614.701908888675,-25293.999054665343,23359.708980699826
Brazil,2023-10-02,-1567.861668813623,-25163.011773756152,22915.18496897341
Brazil,2023-10-03,-1528.2533333846823,-23718.469568008797,23043.785167933816
Brazil,2023-10-04,-1508.5277136207383,-27594.22587240319,22626.200223693875
Brazil,2023-10-05,-1515.0175063651404,-27363.173937165415,22077.09803776263
Brazil,2023-10-06,-1538.5839776742177,-25089.313100346233,22697.58194253475
Brazil,2023-10-07,-1582.5231927968944,-26575.62523251712,23191.30226260327
Brazil,2023-10-08,-1578.5695071802138,-23747.489281954455,24347.12770963112
Brazil,2023-10-09,-1652.7573712907856,-22868.004385416236,21590.827099116013
Brazil,2023-10-10,-1745.0580382806356,-25355.16635268782,22430.16361420069
Brazil,2023-10-11,-1865.478752187918,-28186.02922737126,20664.873979070842
Brazil,2023-10-12,-2017.426774840109,-26917.35882056029,21538.266885706475
Brazil,2023-10-13,-2188.6184201835968,-26995.713439515544,23260.083012244504
Brazil,2023-10-14,-2379.055263395788,-26587.9205061336,23074.390939978475
Brazil,2023-10-15,-2517.103472254518,-26938.729987829774,22280.80714609302
Brazil,2023-10-16,-2725.4353386366297,-27898.298229050437,18559.096354834976
Brazil,2023-10-17,-2940.7474705685822,-27515.529890463436,20705.32440002263
Brazil,2023-10-18,-3169.941000308326,-29070.912674557298,21492.887204429648
Brazil,2023-10-19,-3413.563914515517,-27587.91418602742,21922.951763846184
Brazil,2023-10-20,-3656.7934591305184,-26517.7536250544,20350.747883421853
Brazil,2023-10-21,-3897.4786719031363,-28866.24410890782,21129.664902233988
Brazil,2023-10-22,-4062.2770414547094,-29285.768931441286,19601.547308995723
Brazil,2023-10-23,-4272.642647734388,-26667.002814203275,19107.076271116122
Brazil,2023-10-24,-4464.578801447209,-29920.463104535127,21606.529238279338
Brazil,2023-10-25,-4644.839421890584,-29653.88485549137,20910.838654165673
Brazil,2023-10-26,-4814.378508033191,-29488.399825751665,19950.97396858463
Brazil,2023-10-27,-4959.325296736304,-30270.502362915242,18685.824165333066
Brazil,2023-10-28,-5079.0052112296735,-29279.63151802032,19371.245701996322
Brazil,2023-10-29,-5102.041062473068,-29517.308679879057,19859.386148012654
Brazil,2023-10-30,-5152.2927279562955,-27962.99711347715,21601.45501710433
Brazil,2023-10-31,-5168.549581410027,-29854.06799847694,19974.332893263265
Brazil,2023-11-01,-5160.661523517056,-29377.787872569235,18567.380935181092
Brazil,2023-11-02,-5132.909891406573,-29688.729173870273,20785.94866790087
Brazil,2023-11-03,-5074.898023633134,-31328.101673952868,19110.23474079547
Brazil,2023-11-04,-4989.483965751557,-27876.21965624626,18818.241767174408
Brazil,2023-11-05,-4808.79229245694,-29953.21797669658,19795.890826092742
Brazil,2023-11-06,-4660.065843151091,-29753.083766054737,20195.453616255658
Brazil,2023-11-07,-4485.274200158395,-29660.47537369059,21480.776022106482
Brazil,2023-11-08,-4297.167222984743,-27721.339816446834,19337.26039640928
Brazil,2023-11-09,-4102.577212710337,-29105.985928836486,18893.81337524287
Brazil,2023-11-10,-3893.251542081791,-26313.95288658359,19763.727385575276
Brazil,2023-11-11,-3673.739993037939,-28019.962448979008,20275.951938904018
Brazil,2023-11-12,-3377.375175615858,-28617.851924235103,21795.921180417998
Brazil,2023-11-13,-3132.1078172392163,-25887.0172331368,20257.54110630412
Brazil,2023-11-14,-2880.114302777024,-27009.668437526336,22650.473410677016
Brazil,2023-11-15,-2633.864865463136,-26803.382617365773,21440.169362469172
Brazil,2023-11-16,-2399.455615782842,-27014.176704358437,21874.56115381113
Brazil,2023-11-17,-2167.485387244994,-26718.39755184824,21458.227908688907
Brazil,2023-11-18,-1941.0003329527726,-25562.673479545203,22644.027536566166
Brazil,2023-11-19,-1651.5429196912144,-27056.328600072542,23158.72397233355
Brazil,2023-11-20,-1425.0650071909467,-25259.37416016343,23107.122036547506
Brazil,2023-11-21,-1201.619973906178,-25699.80012443575,20763.906027204775
Brazil,2023-11-22,-991.5196202747409,-21943.066543689365,22523.707912473037
Brazil,2023-11-23,-798.7561928905573,-26196.721399029546,23163.598083309716
Brazil,2023-11-24,-611.9675728545835,-24160.93888360256,25021.71439301821
Brazil,2023-11-25,-432.4656209648499,-25486.917113328283,24441.997727154365
Brazil,2023-11-26,-190.3614682050263,-24040.812589959256,24072.973614126448
Brazil,2023-11-27,-10.544751309639423,-23789.154329467587,23362.300015881603
Brazil,2023-11-28,167.57067835595376,-23957.09537732679,24223.076417352564
Brazil,2023-11-29,333.85094154732246,-23063.293900340755,24448.92526380685
Brazil,2023-11-30,483.9975666612081,-24381.357857520947,26364.85782902395
Brazil,2023-12-01,628.5773640585238,-22877.25686927904,27413.486887211115
Brazil,2023-12-02,765.0074691250483,-24665.023519959464,25250.37254213491
Brazil,2023-12-03,961.4619438200243,-23105.326803792417,25946.141733847355
Brazil,2023-12-04,1090.9425522942613,-25317.219842634142,25610.002157528186
Brazil,2023-12-05,1211.6002322777385,-22963.250375889376,25444.395662245686
Brazil,2023-12-06,1310.6221293730327,-22298.032873831064,25473.21398547074
Brazil,2023-12-07,1380.883523833726,-22367.6298260111,24912.34832858459
Brazil,2023-12-08,1430.0853400803276,-24862.416905606442,27429.736692464536
Brazil,2023-12-09,1452.8550530683115,-23394.71793090159,25708.890968331274
Brazil,2023-12-10,1514.7741229449675,-23690.479688682848,26163.996049569036
Brazil,2023-12-11,1486.5710574276213,-23907.364181892957,26889.34046291313
Brazil,2023-12-12,1424.5629437066991,-21973.042703895037,25531.283927605324
Brazil,2023-12-13,1314.6565740868725,-24823.46975914318,25743.465178599192
Brazil,2023-12-14,1149.1047936915197,-23513.49002578566,24649.67080088714
Brazil,2023-12-15,935.7352068255452,-22246.770501969128,25909.147256539316
Brazil,2023-12-16,670.1257542506444,-23566.072741961925,25224.143140275908
Brazil,2023-12-17,419.68734210556033,-24467.654551349944,24346.07551839394
Brazil,2023-12-18,57.8901143315378,-24751.34803325297,25034.135822032713
Brazil,2023-12-19,-355.2857723405225,-24457.82836204156,24449.13123549151
Brazil,2023-12-20,-829.3651355158579,-24615.68760514513,24566.725802911136
Brazil,2023-12-21,-1366.6636288034415,-26138.986589587115,23439.34348826327
Brazil,2023-12-22,-1953.1273962076866,-26650.121088510987,23406.76749787429
Brazil,2023-12-23,-2586.2513560311154,-26500.895638503833,21766.524112289957
Brazil,2023-12-24,-3191.114575433438,-28645.027852965035,21107.83107437638
Brazil,2023-12-25,-3886.2940964447707,-28669.58013701777,19875.60282209625
Brazil,2023-12-26,-4603.573654446647,-29983.590448366725,18760.29475316222
Brazil,2023-12-27,-5344.134256185561,-29461.611183762798,18376.22084160403
Brazil,2023-12-28,-6102.027906330591,-32208.05997142928,17783.4366620641
Brazil,2023-12-29,-6855.213138914612,-31243.322733544905,16530.71610312645
Brazil,2023-12-30,-7593.672590595366,-31321.446239513753,16365.219549739171
Brazil,2023-12-31,-8235.646250608948,-33861.01662437644,17608.31127019542
Brazil,2024-01-01,-8893.736814629312,-32836.44827367829,15552.554936683156
Brazil,2024-01-02,-9494.798667333655,-33596.31998207468,15327.737008368887
Brazil,2024-01-03,-10036.292687711595,-32721.0824975641,12378.297664004987
Brazil,2024-01-04,-10509.903661077096,-33424.28487441754,13526.264495673322
Brazil,2024-01-05,-10892.694836735061,-34621.78915508466,13902.353060187766
Brazil,2024-01-06,-11175.31625026054,-35174.010276838424,13435.424158177535
Brazil,2024-01-07,-11278.297427350679,-34241.5268068861,11367.712784747873
Brazil,2024-01-08,-11318.178565705462,-35723.729610847186,13170.793207124949
Brazil,2024-01-09,-11227.390146519416,-36686.32570529453,12215.630335702006
Brazil,2024-01-10,-11010.562406751982,-34407.7181439752,13413.595051991411
Brazil,2024-01-11,-10668.061536079098,-36391.18260731963,13849.066229718519
Brazil,2024-01-12,-10187.028072116314,-33341.92279450269,15763.145259396375
Brazil,2024-01-13,-9569.435892826847,-33978.474429009846,15834.328116673247
Brazil,2024-01-14,-8748.205017449845,-30764.290960958955,14652.849962952363
Brazil,2024-01-15,-7853.1256696986875,-31503.650930572796,16889.917125587108
Brazil,2024-01-16,-6830.507604051406,-31127.060609198197,18205.782342461644
Brazil,2024-01-17,-5699.240778436352,-31324.50562161209,17236.42729018626
Brazil,2024-01-18,-4474.069387421736,-27750.339941829065,19873.025651248212
Brazil,2024-01-19,-3156.360259930893,-26629.829385447476,21128.930312817676
Brazil,2024-01-20,-1761.8898025122735,-26941.237657713413,22413.644738823597
Brazil,2024-01-21,-236.68859799134498,-24813.44617473184,24310.588603026634
Brazil,2024-01-22,1277.293011367523,-23106.060334321457,25121.669023388018
Brazil,2024-01-23,2822.7786424630976,-20293.195376431,26932.842822250677
Brazil,2024-01-24,4371.327394465666,-20367.169765282226,30039.625246065287
Brazil,2024-01-25,5900.256177010933,-17931.264362755304,29888.403769527078
Brazil,2024-01-26,7402.037402507368,-17199.282433312692,29828.220264616863
Brazil,2024-01-27,8856.64407979362,-13723.697608405235,33647.052152787306
Brazil,2024-01-28,10315.800164122447,-15477.921673773497,34548.8129011002
Brazil,2024-01-29,11637.37061872875,-12435.017734434787,36353.604576384445
Brazil,2024-01-30,12865.97013202158,-13108.195799746767,38611.4511467284
Brazil,2024-01-31,13977.098556526515,-13914.139783802675,38870.429791423805
Brazil,2024-02-01,14953.996549713074,-9833.776021968739,37957.26564708324
Brazil,2024-02-02,15796.937360004471,-8825.563698089905,37633.977231690194
Brazil,2024-02-03,16495.429050660277,-7040.243819229569,42829.772036021925
Brazil,2024-02-04,17112.28808902793,-8513.645601375665,41287.283214723466
Brazil,2024-02-05,17517.822572070054,-8943.634739638339,43213.04562388584
Brazil,2024-02-06,17770.20849974056,-6333.821789676531,42678.469952503125
Brazil,2024-02-07,17859.372175139906,-8752.900536566336,42766.890965321254
Brazil,2024-02-08,17783.577650442858,-7381.5564132504505,41509.36438716584
Brazil,2024-02-09,17558.44089819527,-7010.541489252925,41555.33243817063
Brazil,2024-02-10,17188.85089958772,-7966.337279536199,41067.79831004797
Brazil,2024-02-11,16752.76450073643,-6224.021005506021,42378.701337702485
Brazil,2024-02-12,16135.119119061777,-8126.912046720282,39614.414346740756
Brazil,2024-02-13,15407.952276660468,-8495.530818082303,38996.16718194661
Brazil,2024-02-14,14574.046233193125,-9836.812254157972,37445.542163432736
Brazil,2024-02-15,13643.301343156052,-11229.276566264485,36316.93269214292
Brazil,2024-02-16,12641.563932738163,-10482.106324306913,36790.77428093163
Brazil,2024-02-17,11582.392325772169,-13390.624309188885,34552.051818542095
Brazil,2024-02-18,10550.730560155527,-13452.729508579881,33688.66291041426
Brazil,2024-02-19,9436.735768714552,-13962.84417239682,33744.684874756415
Brazil,2024-02-20,8315.849263981152,-15496.121667837067,33242.440668906966
Brazil,2024-02-21,7192.429821930866,-14361.725672355662,30595.998556817667
Brazil,2024-02-22,6076.152182379921,-18579.76605943937,29202.633098093516
Brazil,2024-02-23,4990.895153964464,-19807.653738670844,29703.58567965942
Brazil,2024-02-24,3946.600794642235,-21193.374487326924,27907.530757716962
Brazil,2024-02-25,3023.071365306829,-20998.60154256426,26661.377442150155
Brazil,2024-02-26,2103.9465828125963,-22345.080557718033,25579.5184320519
Brazil,2024-02-27,1256.9472548084877,-21630.77251926601,24866.553665620202
Brazil,2024-02-28,477.69942992357016,-24664.389709758798,23715.668309655703
Brazil,2024-02-29,-233.6625724937262,-25895.430363874097,24709.538263489347
Brazil,2024-03-01,-863.3946933522503,-24103.103384160157,25057.030475226427
Brazil,2024-03-02,-1412.0666388915213,-25616.542655744906,22824.3551426962
Brazil,2024-03-03,-1810.5484851991287,-25309.105556558876,22269.0392392069
Brazil,2024-03-04,-2185.8225047520805,-24865.155940025794,20895.44600866638
Brazil,2024-03-05,-2480.5385015579777,-25967.149009769575,22042.44320064204
Brazil,2024-03-06,-2709.0025144641354,-28480.750269350476,19483.42119735221
Brazil,2024-03-07,-2880.4040575659783,-27797.643651881448,20630.597704621723
Brazil,2024-03-08,-2989.565340961871,-27976.477677276227,22257.38161379193
Brazil,2024-03-09,-3044.7383028290433,-26555.167555824457,21222.30825449745
Brazil,2024-03-10,-2983.4893719109423,-25120.438453225834,19560.761016030483
Brazil,2024-03-11,-2938.4352307629074,-26197.509703226282,21110.76407168923
Brazil,2024-03-12,-2856.748363445892,-27470.506206368624,23280.75572666838
Brazil,2024-03-13,-2756.122105288692,-27487.48279354763,21043.044692521515
Brazil,2024-03-14,-2647.9996104496986,-27868.935805902198,21067.69068987578
Brazil,2024-03-15,-2528.34885821425,-26952.39598026744,22232.910992988313
Brazil,2024-03-16,-2405.507693273574,-26658.61110635775,21522.407082302234
